unique_id,graph_type,cluster_label,is_noise,FEN,ECO,Name,new unique ID,move_number,part_index,part_filename,partition_move_id
"r1bqkbnr/pp1ppp1p/2N3p1/8/4P3/8/PPP2PPP/RNBQKB1R b KQkq -_B34_Sicilian Defense: Accelerated Dragon, Exchange Variation_white",white,58,FALSE,r1bqkbnr/pp1ppp1p/2N3p1/8/4P3/8/PPP2PPP/RNBQKB1R b KQkq -,B34,"Sicilian Defense: Accelerated Dragon, Exchange Variation","r1bqkbnr/pp1ppp1p/2N3p1/8/4P3/8/PPP2PPP/RNBQKB1R b KQkq -_B34_Sicilian Defense: Accelerated Dragon, Exchange Variation",1042,2,dashboard_data_part_02.json,501
"r1bqkbnr/pp1ppp1p/2N3p1/8/4P3/8/PPP2PPP/RNBQKB1R b KQkq -_B34_Sicilian Defense: Accelerated Dragon, Exchange Variation_black",black,10,FALSE,r1bqkbnr/pp1ppp1p/2N3p1/8/4P3/8/PPP2PPP/RNBQKB1R b KQkq -,B34,"Sicilian Defense: Accelerated Dragon, Exchange Variation","r1bqkbnr/pp1ppp1p/2N3p1/8/4P3/8/PPP2PPP/RNBQKB1R b KQkq -_B34_Sicilian Defense: Accelerated Dragon, Exchange Variation",1042,2,dashboard_data_part_02.json,501
"r1bqkbnr/pp1ppp1p/2n3p1/8/3NP3/2N5/PPP2PPP/R1BQKB1R b KQkq -_B34_Sicilian Defense: Accelerated Dragon, Modern Variation_white",white,46,FALSE,r1bqkbnr/pp1ppp1p/2n3p1/8/3NP3/2N5/PPP2PPP/R1BQKB1R b KQkq -,B34,"Sicilian Defense: Accelerated Dragon, Modern Variation","r1bqkbnr/pp1ppp1p/2n3p1/8/3NP3/2N5/PPP2PPP/R1BQKB1R b KQkq -_B34_Sicilian Defense: Accelerated Dragon, Modern Variation",1043,2,dashboard_data_part_02.json,502
"r1bqkbnr/pp1ppp1p/2n3p1/8/3NP3/2N5/PPP2PPP/R1BQKB1R b KQkq -_B34_Sicilian Defense: Accelerated Dragon, Modern Variation_black",black,1,FALSE,r1bqkbnr/pp1ppp1p/2n3p1/8/3NP3/2N5/PPP2PPP/R1BQKB1R b KQkq -,B34,"Sicilian Defense: Accelerated Dragon, Modern Variation","r1bqkbnr/pp1ppp1p/2n3p1/8/3NP3/2N5/PPP2PPP/R1BQKB1R b KQkq -_B34_Sicilian Defense: Accelerated Dragon, Modern Variation",1043,2,dashboard_data_part_02.json,502
"r1bqk2r/pp1pppbp/2n2np1/8/2BNP3/2N1B3/PPP2PPP/R2QK2R b KQkq -_B35_Sicilian Defense: Accelerated Dragon, Modern Bc4 Variation_white",white,-1,TRUE,r1bqk2r/pp1pppbp/2n2np1/8/2BNP3/2N1B3/PPP2PPP/R2QK2R b KQkq -,B35,"Sicilian Defense: Accelerated Dragon, Modern Bc4 Variation","r1bqk2r/pp1pppbp/2n2np1/8/2BNP3/2N1B3/PPP2PPP/R2QK2R b KQkq -_B35_Sicilian Defense: Accelerated Dragon, Modern Bc4 Variation",1044,2,dashboard_data_part_02.json,503
"r1bqk2r/pp1pppbp/2n2np1/8/2BNP3/2N1B3/PPP2PPP/R2QK2R b KQkq -_B35_Sicilian Defense: Accelerated Dragon, Modern Bc4 Variation_black",black,-1,TRUE,r1bqk2r/pp1pppbp/2n2np1/8/2BNP3/2N1B3/PPP2PPP/R2QK2R b KQkq -,B35,"Sicilian Defense: Accelerated Dragon, Modern Bc4 Variation","r1bqk2r/pp1pppbp/2n2np1/8/2BNP3/2N1B3/PPP2PPP/R2QK2R b KQkq -_B35_Sicilian Defense: Accelerated Dragon, Modern Bc4 Variation",1044,2,dashboard_data_part_02.json,503
"r1bqk2r/pp2ppbp/2np1np1/8/2BNP3/2N1B3/PPP2PPP/R2QK2R w KQkq -_B35_Sicilian Defense: Dragon Variation, Modern Bc4 Variation_white",white,-1,TRUE,r1bqk2r/pp2ppbp/2np1np1/8/2BNP3/2N1B3/PPP2PPP/R2QK2R w KQkq -,B35,"Sicilian Defense: Dragon Variation, Modern Bc4 Variation","r1bqk2r/pp2ppbp/2np1np1/8/2BNP3/2N1B3/PPP2PPP/R2QK2R w KQkq -_B35_Sicilian Defense: Dragon Variation, Modern Bc4 Variation",1045,2,dashboard_data_part_02.json,504
"r1bqk2r/pp2ppbp/2np1np1/8/2BNP3/2N1B3/PPP2PPP/R2QK2R w KQkq -_B35_Sicilian Defense: Dragon Variation, Modern Bc4 Variation_black",black,7,FALSE,r1bqk2r/pp2ppbp/2np1np1/8/2BNP3/2N1B3/PPP2PPP/R2QK2R w KQkq -,B35,"Sicilian Defense: Dragon Variation, Modern Bc4 Variation","r1bqk2r/pp2ppbp/2np1np1/8/2BNP3/2N1B3/PPP2PPP/R2QK2R w KQkq -_B35_Sicilian Defense: Dragon Variation, Modern Bc4 Variation",1045,2,dashboard_data_part_02.json,504
"r1bqkbnr/pp1ppp1p/2n3p1/8/2PNP3/8/PP3PPP/RNBQKB1R b KQkq -_B36_Sicilian Defense: Accelerated Dragon, Maróczy Bind_white",white,43,FALSE,r1bqkbnr/pp1ppp1p/2n3p1/8/2PNP3/8/PP3PPP/RNBQKB1R b KQkq -,B36,"Sicilian Defense: Accelerated Dragon, Maróczy Bind","r1bqkbnr/pp1ppp1p/2n3p1/8/2PNP3/8/PP3PPP/RNBQKB1R b KQkq -_B36_Sicilian Defense: Accelerated Dragon, Maróczy Bind",1046,2,dashboard_data_part_02.json,505
"r1bqkbnr/pp1ppp1p/2n3p1/8/2PNP3/8/PP3PPP/RNBQKB1R b KQkq -_B36_Sicilian Defense: Accelerated Dragon, Maróczy Bind_black",black,1,FALSE,r1bqkbnr/pp1ppp1p/2n3p1/8/2PNP3/8/PP3PPP/RNBQKB1R b KQkq -,B36,"Sicilian Defense: Accelerated Dragon, Maróczy Bind","r1bqkbnr/pp1ppp1p/2n3p1/8/2PNP3/8/PP3PPP/RNBQKB1R b KQkq -_B36_Sicilian Defense: Accelerated Dragon, Maróczy Bind",1046,2,dashboard_data_part_02.json,505
"r1bqkb1r/pp2pp1p/3p1np1/8/2PQP3/2N5/PP3PPP/R1B1KB1R w KQkq -_B36_Sicilian Defense: Accelerated Dragon, Maróczy Bind, Gurgenidze Variation_white",white,78,FALSE,r1bqkb1r/pp2pp1p/3p1np1/8/2PQP3/2N5/PP3PPP/R1B1KB1R w KQkq -,B36,"Sicilian Defense: Accelerated Dragon, Maróczy Bind, Gurgenidze Variation","r1bqkb1r/pp2pp1p/3p1np1/8/2PQP3/2N5/PP3PPP/R1B1KB1R w KQkq -_B36_Sicilian Defense: Accelerated Dragon, Maróczy Bind, Gurgenidze Variation",1047,2,dashboard_data_part_02.json,506
"r1bqkb1r/pp2pp1p/3p1np1/8/2PQP3/2N5/PP3PPP/R1B1KB1R w KQkq -_B36_Sicilian Defense: Accelerated Dragon, Maróczy Bind, Gurgenidze Variation_black",black,-1,TRUE,r1bqkb1r/pp2pp1p/3p1np1/8/2PQP3/2N5/PP3PPP/R1B1KB1R w KQkq -,B36,"Sicilian Defense: Accelerated Dragon, Maróczy Bind, Gurgenidze Variation","r1bqkb1r/pp2pp1p/3p1np1/8/2PQP3/2N5/PP3PPP/R1B1KB1R w KQkq -_B36_Sicilian Defense: Accelerated Dragon, Maróczy Bind, Gurgenidze Variation",1047,2,dashboard_data_part_02.json,506
"r1bqk1nr/pp1pppbp/2n3p1/8/2PNP3/8/PP3PPP/RNBQKB1R w KQkq -_B37_Sicilian Defense: Accelerated Dragon, Maróczy Bind_white",white,43,FALSE,r1bqk1nr/pp1pppbp/2n3p1/8/2PNP3/8/PP3PPP/RNBQKB1R w KQkq -,B37,"Sicilian Defense: Accelerated Dragon, Maróczy Bind","r1bqk1nr/pp1pppbp/2n3p1/8/2PNP3/8/PP3PPP/RNBQKB1R w KQkq -_B37_Sicilian Defense: Accelerated Dragon, Maróczy Bind",1048,2,dashboard_data_part_02.json,507
"r1bqk1nr/pp1pppbp/2n3p1/8/2PNP3/8/PP3PPP/RNBQKB1R w KQkq -_B37_Sicilian Defense: Accelerated Dragon, Maróczy Bind_black",black,25,FALSE,r1bqk1nr/pp1pppbp/2n3p1/8/2PNP3/8/PP3PPP/RNBQKB1R w KQkq -,B37,"Sicilian Defense: Accelerated Dragon, Maróczy Bind","r1bqk1nr/pp1pppbp/2n3p1/8/2PNP3/8/PP3PPP/RNBQKB1R w KQkq -_B37_Sicilian Defense: Accelerated Dragon, Maróczy Bind",1048,2,dashboard_data_part_02.json,507
"r1bqk2r/pp2ppbp/2np2pn/8/2P1P3/8/PPN1BPPP/RNBQK2R w KQkq -_B37_Sicilian Defense: Accelerated Dragon, Simagin Variation_white",white,22,FALSE,r1bqk2r/pp2ppbp/2np2pn/8/2P1P3/8/PPN1BPPP/RNBQK2R w KQkq -,B37,"Sicilian Defense: Accelerated Dragon, Simagin Variation","r1bqk2r/pp2ppbp/2np2pn/8/2P1P3/8/PPN1BPPP/RNBQK2R w KQkq -_B37_Sicilian Defense: Accelerated Dragon, Simagin Variation",1049,2,dashboard_data_part_02.json,508
"r1bqk2r/pp2ppbp/2np2pn/8/2P1P3/8/PPN1BPPP/RNBQK2R w KQkq -_B37_Sicilian Defense: Accelerated Dragon, Simagin Variation_black",black,52,FALSE,r1bqk2r/pp2ppbp/2np2pn/8/2P1P3/8/PPN1BPPP/RNBQK2R w KQkq -,B37,"Sicilian Defense: Accelerated Dragon, Simagin Variation","r1bqk2r/pp2ppbp/2np2pn/8/2P1P3/8/PPN1BPPP/RNBQK2R w KQkq -_B37_Sicilian Defense: Accelerated Dragon, Simagin Variation",1049,2,dashboard_data_part_02.json,508
"r1bqk1nr/pp1pppbp/2n3p1/8/2PNP3/4B3/PP3PPP/RN1QKB1R b KQkq -_B38_Sicilian Defense: Accelerated Dragon, Maróczy Bind_white",white,43,FALSE,r1bqk1nr/pp1pppbp/2n3p1/8/2PNP3/4B3/PP3PPP/RN1QKB1R b KQkq -,B38,"Sicilian Defense: Accelerated Dragon, Maróczy Bind","r1bqk1nr/pp1pppbp/2n3p1/8/2PNP3/4B3/PP3PPP/RN1QKB1R b KQkq -_B38_Sicilian Defense: Accelerated Dragon, Maróczy Bind",1050,2,dashboard_data_part_02.json,509
"r1bqk1nr/pp1pppbp/2n3p1/8/2PNP3/4B3/PP3PPP/RN1QKB1R b KQkq -_B38_Sicilian Defense: Accelerated Dragon, Maróczy Bind_black",black,25,FALSE,r1bqk1nr/pp1pppbp/2n3p1/8/2PNP3/4B3/PP3PPP/RN1QKB1R b KQkq -,B38,"Sicilian Defense: Accelerated Dragon, Maróczy Bind","r1bqk1nr/pp1pppbp/2n3p1/8/2PNP3/4B3/PP3PPP/RN1QKB1R b KQkq -_B38_Sicilian Defense: Accelerated Dragon, Maróczy Bind",1050,2,dashboard_data_part_02.json,509
"r1bqk2r/pp1pppbp/2n3p1/8/2PNP1n1/2N1B3/PP3PPP/R2QKB1R w KQkq -_B39_Sicilian Defense: Accelerated Dragon, Maróczy Bind, Breyer Variation_white",white,43,FALSE,r1bqk2r/pp1pppbp/2n3p1/8/2PNP1n1/2N1B3/PP3PPP/R2QKB1R w KQkq -,B39,"Sicilian Defense: Accelerated Dragon, Maróczy Bind, Breyer Variation","r1bqk2r/pp1pppbp/2n3p1/8/2PNP1n1/2N1B3/PP3PPP/R2QKB1R w KQkq -_B39_Sicilian Defense: Accelerated Dragon, Maróczy Bind, Breyer Variation",1051,2,dashboard_data_part_02.json,510
"r1bqk2r/pp1pppbp/2n3p1/8/2PNP1n1/2N1B3/PP3PPP/R2QKB1R w KQkq -_B39_Sicilian Defense: Accelerated Dragon, Maróczy Bind, Breyer Variation_black",black,52,FALSE,r1bqk2r/pp1pppbp/2n3p1/8/2PNP1n1/2N1B3/PP3PPP/R2QKB1R w KQkq -,B39,"Sicilian Defense: Accelerated Dragon, Maróczy Bind, Breyer Variation","r1bqk2r/pp1pppbp/2n3p1/8/2PNP1n1/2N1B3/PP3PPP/R2QKB1R w KQkq -_B39_Sicilian Defense: Accelerated Dragon, Maróczy Bind, Breyer Variation",1051,2,dashboard_data_part_02.json,510
"r1bqkb1r/pp1p1ppp/2n1p3/2pnP3/3P4/2P2N2/PP3PPP/RNBQKB1R w KQkq -_B40_Sicilian Defense: Alapin Variation, Sherzer Variation_white",white,42,FALSE,r1bqkb1r/pp1p1ppp/2n1p3/2pnP3/3P4/2P2N2/PP3PPP/RNBQKB1R w KQkq -,B40,"Sicilian Defense: Alapin Variation, Sherzer Variation","r1bqkb1r/pp1p1ppp/2n1p3/2pnP3/3P4/2P2N2/PP3PPP/RNBQKB1R w KQkq -_B40_Sicilian Defense: Alapin Variation, Sherzer Variation",1052,2,dashboard_data_part_02.json,511
"r1bqkb1r/pp1p1ppp/2n1p3/2pnP3/3P4/2P2N2/PP3PPP/RNBQKB1R w KQkq -_B40_Sicilian Defense: Alapin Variation, Sherzer Variation_black",black,42,FALSE,r1bqkb1r/pp1p1ppp/2n1p3/2pnP3/3P4/2P2N2/PP3PPP/RNBQKB1R w KQkq -,B40,"Sicilian Defense: Alapin Variation, Sherzer Variation","r1bqkb1r/pp1p1ppp/2n1p3/2pnP3/3P4/2P2N2/PP3PPP/RNBQKB1R w KQkq -_B40_Sicilian Defense: Alapin Variation, Sherzer Variation",1052,2,dashboard_data_part_02.json,511
"rnbqkbnr/pp1p1ppp/4p3/2p5/4P3/2P2N2/PP1P1PPP/RNBQKB1R b KQkq -_B40_Sicilian Defense: Delayed Alapin Variation, with e6_white",white,66,FALSE,rnbqkbnr/pp1p1ppp/4p3/2p5/4P3/2P2N2/PP1P1PPP/RNBQKB1R b KQkq -,B40,"Sicilian Defense: Delayed Alapin Variation, with e6","rnbqkbnr/pp1p1ppp/4p3/2p5/4P3/2P2N2/PP1P1PPP/RNBQKB1R b KQkq -_B40_Sicilian Defense: Delayed Alapin Variation, with e6",1053,2,dashboard_data_part_02.json,512
"rnbqkbnr/pp1p1ppp/4p3/2p5/4P3/2P2N2/PP1P1PPP/RNBQKB1R b KQkq -_B40_Sicilian Defense: Delayed Alapin Variation, with e6_black",black,49,FALSE,rnbqkbnr/pp1p1ppp/4p3/2p5/4P3/2P2N2/PP1P1PPP/RNBQKB1R b KQkq -,B40,"Sicilian Defense: Delayed Alapin Variation, with e6","rnbqkbnr/pp1p1ppp/4p3/2p5/4P3/2P2N2/PP1P1PPP/RNBQKB1R b KQkq -_B40_Sicilian Defense: Delayed Alapin Variation, with e6",1053,2,dashboard_data_part_02.json,512
rnbqkbnr/1p1p1ppp/p3p3/2p5/3PP3/5N2/PPP2PPP/RNBQKB1R w KQkq -_B40_Sicilian Defense: Drazic Variation_white,white,-1,TRUE,rnbqkbnr/1p1p1ppp/p3p3/2p5/3PP3/5N2/PPP2PPP/RNBQKB1R w KQkq -,B40,Sicilian Defense: Drazic Variation,rnbqkbnr/1p1p1ppp/p3p3/2p5/3PP3/5N2/PPP2PPP/RNBQKB1R w KQkq -_B40_Sicilian Defense: Drazic Variation,1054,2,dashboard_data_part_02.json,513
rnbqkbnr/1p1p1ppp/p3p3/2p5/3PP3/5N2/PPP2PPP/RNBQKB1R w KQkq -_B40_Sicilian Defense: Drazic Variation_black,black,72,FALSE,rnbqkbnr/1p1p1ppp/p3p3/2p5/3PP3/5N2/PPP2PPP/RNBQKB1R w KQkq -,B40,Sicilian Defense: Drazic Variation,rnbqkbnr/1p1p1ppp/p3p3/2p5/3PP3/5N2/PPP2PPP/RNBQKB1R w KQkq -_B40_Sicilian Defense: Drazic Variation,1054,2,dashboard_data_part_02.json,513
r1bqkb1r/pp1p1ppp/2n1pn2/8/3NP3/2N5/PPP2PPP/R1BQKB1R w KQkq -_B40_Sicilian Defense: Four Knights Variation_white,white,46,FALSE,r1bqkb1r/pp1p1ppp/2n1pn2/8/3NP3/2N5/PPP2PPP/R1BQKB1R w KQkq -,B40,Sicilian Defense: Four Knights Variation,r1bqkb1r/pp1p1ppp/2n1pn2/8/3NP3/2N5/PPP2PPP/R1BQKB1R w KQkq -_B40_Sicilian Defense: Four Knights Variation,1055,2,dashboard_data_part_02.json,514
r1bqkb1r/pp1p1ppp/2n1pn2/8/3NP3/2N5/PPP2PPP/R1BQKB1R w KQkq -_B40_Sicilian Defense: Four Knights Variation_black,black,8,FALSE,r1bqkb1r/pp1p1ppp/2n1pn2/8/3NP3/2N5/PPP2PPP/R1BQKB1R w KQkq -,B40,Sicilian Defense: Four Knights Variation,r1bqkb1r/pp1p1ppp/2n1pn2/8/3NP3/2N5/PPP2PPP/R1BQKB1R w KQkq -_B40_Sicilian Defense: Four Knights Variation,1055,2,dashboard_data_part_02.json,514
"r1bqkb1r/pp1p1ppp/2N1pn2/8/4P3/2N5/PPP2PPP/R1BQKB1R b KQkq -_B40_Sicilian Defense: Four Knights Variation, Exchange Variation_white",white,58,FALSE,r1bqkb1r/pp1p1ppp/2N1pn2/8/4P3/2N5/PPP2PPP/R1BQKB1R b KQkq -,B40,"Sicilian Defense: Four Knights Variation, Exchange Variation","r1bqkb1r/pp1p1ppp/2N1pn2/8/4P3/2N5/PPP2PPP/R1BQKB1R b KQkq -_B40_Sicilian Defense: Four Knights Variation, Exchange Variation",1056,2,dashboard_data_part_02.json,515
"r1bqkb1r/pp1p1ppp/2N1pn2/8/4P3/2N5/PPP2PPP/R1BQKB1R b KQkq -_B40_Sicilian Defense: Four Knights Variation, Exchange Variation_black",black,77,FALSE,r1bqkb1r/pp1p1ppp/2N1pn2/8/4P3/2N5/PPP2PPP/R1BQKB1R b KQkq -,B40,"Sicilian Defense: Four Knights Variation, Exchange Variation","r1bqkb1r/pp1p1ppp/2N1pn2/8/4P3/2N5/PPP2PPP/R1BQKB1R b KQkq -_B40_Sicilian Defense: Four Knights Variation, Exchange Variation",1056,2,dashboard_data_part_02.json,515
rnbqkbnr/pp1p1ppp/4p3/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq -_B40_Sicilian Defense: French Variation_white,white,65,FALSE,rnbqkbnr/pp1p1ppp/4p3/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq -,B40,Sicilian Defense: French Variation,rnbqkbnr/pp1p1ppp/4p3/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq -_B40_Sicilian Defense: French Variation,1057,2,dashboard_data_part_02.json,516
rnbqkbnr/pp1p1ppp/4p3/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq -_B40_Sicilian Defense: French Variation_black,black,49,FALSE,rnbqkbnr/pp1p1ppp/4p3/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq -,B40,Sicilian Defense: French Variation,rnbqkbnr/pp1p1ppp/4p3/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq -_B40_Sicilian Defense: French Variation,1057,2,dashboard_data_part_02.json,516
"rnbqkb1r/pp1p1ppp/4pn2/8/3NP3/8/PPP2PPP/RNBQKB1R w KQkq -_B40_Sicilian Defense: French Variation, Normal_white",white,47,FALSE,rnbqkb1r/pp1p1ppp/4pn2/8/3NP3/8/PPP2PPP/RNBQKB1R w KQkq -,B40,"Sicilian Defense: French Variation, Normal","rnbqkb1r/pp1p1ppp/4pn2/8/3NP3/8/PPP2PPP/RNBQKB1R w KQkq -_B40_Sicilian Defense: French Variation, Normal",1058,2,dashboard_data_part_02.json,517
"rnbqkb1r/pp1p1ppp/4pn2/8/3NP3/8/PPP2PPP/RNBQKB1R w KQkq -_B40_Sicilian Defense: French Variation, Normal_black",black,34,FALSE,rnbqkb1r/pp1p1ppp/4pn2/8/3NP3/8/PPP2PPP/RNBQKB1R w KQkq -,B40,"Sicilian Defense: French Variation, Normal","rnbqkb1r/pp1p1ppp/4pn2/8/3NP3/8/PPP2PPP/RNBQKB1R w KQkq -_B40_Sicilian Defense: French Variation, Normal",1058,2,dashboard_data_part_02.json,517
"rnbqkbnr/pp1p1ppp/4p3/8/3pP3/5N2/PPP2PPP/RNBQKB1R w KQkq -_B40_Sicilian Defense: French Variation, Open_white",white,42,FALSE,rnbqkbnr/pp1p1ppp/4p3/8/3pP3/5N2/PPP2PPP/RNBQKB1R w KQkq -,B40,"Sicilian Defense: French Variation, Open","rnbqkbnr/pp1p1ppp/4p3/8/3pP3/5N2/PPP2PPP/RNBQKB1R w KQkq -_B40_Sicilian Defense: French Variation, Open",1059,2,dashboard_data_part_02.json,518
"rnbqkbnr/pp1p1ppp/4p3/8/3pP3/5N2/PPP2PPP/RNBQKB1R w KQkq -_B40_Sicilian Defense: French Variation, Open_black",black,20,FALSE,rnbqkbnr/pp1p1ppp/4p3/8/3pP3/5N2/PPP2PPP/RNBQKB1R w KQkq -,B40,"Sicilian Defense: French Variation, Open","rnbqkbnr/pp1p1ppp/4p3/8/3pP3/5N2/PPP2PPP/RNBQKB1R w KQkq -_B40_Sicilian Defense: French Variation, Open",1059,2,dashboard_data_part_02.json,518
"rnbqkbnr/pp1p1ppp/4p3/2p5/4P3/1P3N2/P1PP1PPP/RNBQKB1R b KQkq -_B40_Sicilian Defense: French Variation, Westerinen Attack_white",white,66,FALSE,rnbqkbnr/pp1p1ppp/4p3/2p5/4P3/1P3N2/P1PP1PPP/RNBQKB1R b KQkq -,B40,"Sicilian Defense: French Variation, Westerinen Attack","rnbqkbnr/pp1p1ppp/4p3/2p5/4P3/1P3N2/P1PP1PPP/RNBQKB1R b KQkq -_B40_Sicilian Defense: French Variation, Westerinen Attack",1060,2,dashboard_data_part_02.json,519
"rnbqkbnr/pp1p1ppp/4p3/2p5/4P3/1P3N2/P1PP1PPP/RNBQKB1R b KQkq -_B40_Sicilian Defense: French Variation, Westerinen Attack_black",black,49,FALSE,rnbqkbnr/pp1p1ppp/4p3/2p5/4P3/1P3N2/P1PP1PPP/RNBQKB1R b KQkq -,B40,"Sicilian Defense: French Variation, Westerinen Attack","rnbqkbnr/pp1p1ppp/4p3/2p5/4P3/1P3N2/P1PP1PPP/RNBQKB1R b KQkq -_B40_Sicilian Defense: French Variation, Westerinen Attack",1060,2,dashboard_data_part_02.json,519
rnb1kb1r/pp1p1ppp/1q2pn2/8/3NP3/2N5/PPP2PPP/R1BQKB1R w KQkq -_B40_Sicilian Defense: Gaw-Paw Variation_white,white,46,FALSE,rnb1kb1r/pp1p1ppp/1q2pn2/8/3NP3/2N5/PPP2PPP/R1BQKB1R w KQkq -,B40,Sicilian Defense: Gaw-Paw Variation,rnb1kb1r/pp1p1ppp/1q2pn2/8/3NP3/2N5/PPP2PPP/R1BQKB1R w KQkq -_B40_Sicilian Defense: Gaw-Paw Variation,1061,2,dashboard_data_part_02.json,520
rnb1kb1r/pp1p1ppp/1q2pn2/8/3NP3/2N5/PPP2PPP/R1BQKB1R w KQkq -_B40_Sicilian Defense: Gaw-Paw Variation_black,black,58,FALSE,rnb1kb1r/pp1p1ppp/1q2pn2/8/3NP3/2N5/PPP2PPP/R1BQKB1R w KQkq -,B40,Sicilian Defense: Gaw-Paw Variation,rnb1kb1r/pp1p1ppp/1q2pn2/8/3NP3/2N5/PPP2PPP/R1BQKB1R w KQkq -_B40_Sicilian Defense: Gaw-Paw Variation,1061,2,dashboard_data_part_02.json,520
"rnbqkbnr/3p1ppp/p3p3/1p6/3NP3/2N3P1/PPP2P1P/R1BQKB1R b KQkq -_B40_Sicilian Defense: Kan Variation, Wing Attack, Fianchetto Variation_white",white,59,FALSE,rnbqkbnr/3p1ppp/p3p3/1p6/3NP3/2N3P1/PPP2P1P/R1BQKB1R b KQkq -,B40,"Sicilian Defense: Kan Variation, Wing Attack, Fianchetto Variation","rnbqkbnr/3p1ppp/p3p3/1p6/3NP3/2N3P1/PPP2P1P/R1BQKB1R b KQkq -_B40_Sicilian Defense: Kan Variation, Wing Attack, Fianchetto Variation",1062,2,dashboard_data_part_02.json,521
"rnbqkbnr/3p1ppp/p3p3/1p6/3NP3/2N3P1/PPP2P1P/R1BQKB1R b KQkq -_B40_Sicilian Defense: Kan Variation, Wing Attack, Fianchetto Variation_black",black,40,FALSE,rnbqkbnr/3p1ppp/p3p3/1p6/3NP3/2N3P1/PPP2P1P/R1BQKB1R b KQkq -,B40,"Sicilian Defense: Kan Variation, Wing Attack, Fianchetto Variation","rnbqkbnr/3p1ppp/p3p3/1p6/3NP3/2N3P1/PPP2P1P/R1BQKB1R b KQkq -_B40_Sicilian Defense: Kan Variation, Wing Attack, Fianchetto Variation",1062,2,dashboard_data_part_02.json,521
rnbqkbnr/pp1p1ppp/4p3/2p5/2P1P3/5N2/PP1P1PPP/RNBQKB1R b KQkq -_B40_Sicilian Defense: Kramnik Variation_white,white,66,FALSE,rnbqkbnr/pp1p1ppp/4p3/2p5/2P1P3/5N2/PP1P1PPP/RNBQKB1R b KQkq -,B40,Sicilian Defense: Kramnik Variation,rnbqkbnr/pp1p1ppp/4p3/2p5/2P1P3/5N2/PP1P1PPP/RNBQKB1R b KQkq -_B40_Sicilian Defense: Kramnik Variation,1063,2,dashboard_data_part_02.json,522
rnbqkbnr/pp1p1ppp/4p3/2p5/2P1P3/5N2/PP1P1PPP/RNBQKB1R b KQkq -_B40_Sicilian Defense: Kramnik Variation_black,black,21,FALSE,rnbqkbnr/pp1p1ppp/4p3/2p5/2P1P3/5N2/PP1P1PPP/RNBQKB1R b KQkq -,B40,Sicilian Defense: Kramnik Variation,rnbqkbnr/pp1p1ppp/4p3/2p5/2P1P3/5N2/PP1P1PPP/RNBQKB1R b KQkq -_B40_Sicilian Defense: Kramnik Variation,1063,2,dashboard_data_part_02.json,522
rnb1kbnr/pp1p1ppp/1q2p3/8/3NP3/8/PPP2PPP/RNBQKB1R w KQkq -_B40_Sicilian Defense: Kveinis Variation_white,white,47,FALSE,rnb1kbnr/pp1p1ppp/1q2p3/8/3NP3/8/PPP2PPP/RNBQKB1R w KQkq -,B40,Sicilian Defense: Kveinis Variation,rnb1kbnr/pp1p1ppp/1q2p3/8/3NP3/8/PPP2PPP/RNBQKB1R w KQkq -_B40_Sicilian Defense: Kveinis Variation,1064,2,dashboard_data_part_02.json,523
rnb1kbnr/pp1p1ppp/1q2p3/8/3NP3/8/PPP2PPP/RNBQKB1R w KQkq -_B40_Sicilian Defense: Kveinis Variation_black,black,-1,TRUE,rnb1kbnr/pp1p1ppp/1q2p3/8/3NP3/8/PPP2PPP/RNBQKB1R w KQkq -,B40,Sicilian Defense: Kveinis Variation,rnb1kbnr/pp1p1ppp/1q2p3/8/3NP3/8/PPP2PPP/RNBQKB1R w KQkq -_B40_Sicilian Defense: Kveinis Variation,1064,2,dashboard_data_part_02.json,523
rnbqkbnr/pp3ppp/4p3/2pp4/3PP3/5N2/PPP2PPP/RNBQKB1R w KQkq -_B40_Sicilian Defense: Marshall Counterattack_white,white,30,FALSE,rnbqkbnr/pp3ppp/4p3/2pp4/3PP3/5N2/PPP2PPP/RNBQKB1R w KQkq -,B40,Sicilian Defense: Marshall Counterattack,rnbqkbnr/pp3ppp/4p3/2pp4/3PP3/5N2/PPP2PPP/RNBQKB1R w KQkq -_B40_Sicilian Defense: Marshall Counterattack,1065,2,dashboard_data_part_02.json,524
rnbqkbnr/pp3ppp/4p3/2pp4/3PP3/5N2/PPP2PPP/RNBQKB1R w KQkq -_B40_Sicilian Defense: Marshall Counterattack_black,black,69,FALSE,rnbqkbnr/pp3ppp/4p3/2pp4/3PP3/5N2/PPP2PPP/RNBQKB1R w KQkq -,B40,Sicilian Defense: Marshall Counterattack,rnbqkbnr/pp3ppp/4p3/2pp4/3PP3/5N2/PPP2PPP/RNBQKB1R w KQkq -_B40_Sicilian Defense: Marshall Counterattack,1065,2,dashboard_data_part_02.json,524
